Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1610612737,0022001066,"MAY 16, 2021",ATL vs. HOU,W,41,31,0.569,240,49,90,0.544,7,21,0.333,19,26,0.731,11,45,56,32,10,8,13,16,124
1610612737,0022001049,"MAY 13, 2021",ATL vs. ORL,W,40,31,0.563,240,41,94,0.436,14,36,0.389,20,24,0.833,12,37,49,19,9,4,7,16,116
1610612737,0022001042,"MAY 12, 2021",ATL vs. WAS,W,39,31,0.557,240,44,86,0.512,10,33,0.303,22,28,0.786,7,44,51,22,4,5,14,21,120
1610612737,0022001026,"MAY 10, 2021",ATL vs. WAS,W,38,31,0.551,240,46,96,0.479,10,30,0.333,23,26,0.885,13,42,55,23,4,6,12,17,125
1610612737,0022001000,"MAY 06, 2021",ATL @ IND,L,37,31,0.544,240,48,94,0.511,15,37,0.405,15,18,0.833,10,24,34,27,8,6,12,17,126
1610612737,0022000992,"MAY 05, 2021",ATL vs. PHX,W,37,30,0.552,240,53,84,0.631,13,26,0.5,16,18,0.889,9,37,46,35,8,6,11,21,135
1610612737,0022000978,"MAY 03, 2021",ATL vs. POR,W,36,30,0.545,240,44,84,0.524,20,41,0.488,15,18,0.833,5,44,49,32,6,3,11,18,123
1610612737,0022000959,"MAY 01, 2021",ATL vs. CHI,W,35,30,0.538,240,37,74,0.5,14,36,0.389,20,26,0.769,6,38,44,19,11,5,14,21,108
1610612737,0022000949,"APR 30, 2021",ATL @ PHI,L,34,30,0.531,240,36,82,0.439,10,28,0.357,22,28,0.786,12,34,46,19,3,8,16,23,104
1610612737,0022000934,"APR 28, 2021",ATL @ PHI,L,34,29,0.54,240,27,81,0.333,6,19,0.316,23,29,0.793,17,30,47,17,3,3,14,18,83
1610612737,0022000916,"APR 26, 2021",ATL @ DET,L,34,28,0.548,240,33,85,0.388,4,27,0.148,16,17,0.941,9,36,45,19,10,4,16,17,86
1610612737,0022000913,"APR 25, 2021",ATL vs. MIL,W,34,27,0.557,240,40,88,0.455,13,35,0.371,18,23,0.783,5,39,44,23,6,1,9,20,111
1610612737,0022000898,"APR 23, 2021",ATL vs. MIA,W,33,27,0.55,240,43,80,0.538,15,35,0.429,17,19,0.895,8,30,38,24,12,2,14,17,118
1610612737,0022000886,"APR 21, 2021",ATL @ NYK,L,32,27,0.542,265,49,102,0.48,12,34,0.353,17,24,0.708,12,29,41,28,10,3,10,18,127
1610612737,0022000876,"APR 20, 2021",ATL vs. ORL,W,32,26,0.552,240,39,94,0.415,9,34,0.265,25,29,0.862,18,47,65,20,6,3,13,22,112
1610612737,0022000861,"APR 18, 2021",ATL vs. IND,W,31,26,0.544,240,45,92,0.489,13,32,0.406,26,34,0.765,14,37,51,20,8,7,10,19,129
1610612737,0022000840,"APR 15, 2021",ATL vs. MIL,L,30,26,0.536,240,39,86,0.453,14,34,0.412,17,19,0.895,8,31,39,23,5,4,11,15,109
1610612737,0022000824,"APR 13, 2021",ATL @ TOR,W,30,25,0.545,240,40,84,0.476,13,30,0.433,15,22,0.682,8,31,39,21,7,2,13,16,108
1610612737,0022000805,"APR 11, 2021",ATL @ CHA,W,29,25,0.537,240,38,84,0.452,17,39,0.436,12,16,0.75,7,34,41,27,7,1,11,11,105
1610612737,0022000791,"APR 09, 2021",ATL vs. CHI,W,28,25,0.528,240,47,84,0.56,7,27,0.259,19,23,0.826,6,35,41,25,7,4,9,14,120
1610612737,0022000780,"APR 07, 2021",ATL vs. MEM,L,27,25,0.519,240,45,101,0.446,10,28,0.357,13,15,0.867,11,31,42,26,5,3,7,19,113
1610612737,0022000770,"APR 06, 2021",ATL vs. NOP,W,27,24,0.529,240,44,88,0.5,20,31,0.645,15,22,0.682,10,32,42,24,7,6,11,23,123
1610612737,0022000759,"APR 04, 2021",ATL vs. GSW,W,26,24,0.52,240,35,81,0.432,12,32,0.375,35,45,0.778,10,39,49,19,10,3,15,19,117
1610612737,0022000742,"APR 02, 2021",ATL @ NOP,W,25,24,0.51,240,49,87,0.563,13,29,0.448,15,21,0.714,6,36,42,25,10,9,15,23,126
1610612737,0022000735,"APR 01, 2021",ATL @ SAS,W,24,24,0.5,290,50,100,0.5,13,24,0.542,21,26,0.808,10,47,57,28,3,9,12,22,134
1610612737,0022000171,"MAR 30, 2021",ATL @ PHX,L,23,24,0.489,240,41,85,0.482,13,32,0.406,15,21,0.714,6,30,36,30,9,1,7,17,110
1610612737,0022000705,"MAR 28, 2021",ATL @ DEN,L,23,23,0.5,240,36,76,0.474,12,34,0.353,18,21,0.857,2,29,31,18,7,3,11,16,102
1610612737,0022000692,"MAR 26, 2021",ATL @ GSW,W,23,22,0.511,240,46,84,0.548,13,33,0.394,19,24,0.792,8,37,45,31,6,5,10,23,124
1610612737,0022000677,"MAR 24, 2021",ATL @ SAC,L,22,22,0.5,240,41,85,0.482,7,25,0.28,19,23,0.826,11,31,42,17,5,3,13,20,108
1610612737,0022000660,"MAR 22, 2021",ATL @ LAC,L,22,21,0.512,240,43,95,0.453,12,34,0.353,12,16,0.75,15,33,48,21,3,3,7,18,110
1610612737,0022000640,"MAR 20, 2021",ATL @ LAL,W,22,20,0.524,240,39,98,0.398,13,37,0.351,8,9,0.889,16,33,49,26,13,7,8,21,99
1610612737,0022000626,"MAR 18, 2021",ATL vs. OKC,W,21,20,0.512,240,47,87,0.54,11,33,0.333,11,13,0.846,6,44,50,26,6,7,14,16,116
1610612737,0022000613,"MAR 16, 2021",ATL @ HOU,W,20,20,0.5,240,44,86,0.512,17,37,0.459,14,16,0.875,9,29,38,32,8,6,12,18,119
1610612737,0022000597,"MAR 14, 2021",ATL vs. CLE,W,19,20,0.487,240,32,71,0.451,12,29,0.414,24,26,0.923,12,37,49,21,4,6,15,21,100
1610612737,0022000590,"MAR 13, 2021",ATL vs. SAC,W,18,20,0.474,240,43,84,0.512,12,33,0.364,23,33,0.697,13,32,45,21,6,2,8,17,121
1610612737,0022000570,"MAR 11, 2021",ATL @ TOR,W,17,20,0.459,240,39,90,0.433,15,42,0.357,28,35,0.8,12,41,53,20,8,13,14,26,121
1610612737,0022000544,"MAR 03, 2021",ATL @ ORL,W,16,20,0.444,240,38,85,0.447,21,45,0.467,18,19,0.947,6,36,42,26,7,5,12,25,115
1610612737,0022000538,"MAR 02, 2021",ATL @ MIA,W,15,20,0.429,240,34,71,0.479,13,36,0.361,13,15,0.867,11,36,47,26,5,2,23,18,94
1610612737,0022000522,"FEB 28, 2021",ATL @ MIA,L,14,20,0.412,240,36,87,0.414,8,35,0.229,19,22,0.864,16,33,49,22,12,6,16,20,99
1610612737,0022000510,"FEB 26, 2021",ATL @ OKC,L,14,19,0.424,240,43,97,0.443,12,40,0.3,11,17,0.647,19,35,54,21,6,5,10,13,109
1610612737,0022000490,"FEB 24, 2021",ATL vs. BOS,W,14,18,0.438,240,45,85,0.529,23,42,0.548,14,17,0.824,12,33,45,27,4,5,17,23,127
1610612737,0022000480,"FEB 23, 2021",ATL @ CLE,L,13,18,0.419,240,40,89,0.449,14,31,0.452,17,23,0.739,13,28,41,22,10,4,11,19,111
1610612737,0022000470,"FEB 21, 2021",ATL vs. DEN,W,13,17,0.433,240,42,81,0.519,12,34,0.353,27,33,0.818,10,34,44,29,6,4,11,20,123
1610612737,0022000451,"FEB 19, 2021",ATL @ BOS,L,12,17,0.414,240,38,90,0.422,10,30,0.333,23,25,0.92,13,28,41,21,14,6,13,14,109
1610612737,0022000438,"FEB 17, 2021",ATL @ BOS,W,12,16,0.429,240,44,77,0.571,8,24,0.333,26,31,0.839,8,29,37,19,8,2,14,18,122
1610612737,0022000422,"FEB 15, 2021",ATL @ NYK,L,11,16,0.407,240,36,85,0.424,11,33,0.333,29,32,0.906,11,31,42,17,5,6,11,19,112
1610612737,0022000407,"FEB 13, 2021",ATL vs. IND,L,11,15,0.423,240,43,90,0.478,9,31,0.29,18,23,0.783,7,31,38,35,5,4,11,24,113
1610612737,0022000397,"FEB 12, 2021",ATL vs. SAS,L,11,14,0.44,240,39,90,0.433,11,32,0.344,25,33,0.758,10,31,41,22,10,4,12,17,114
1610612737,0022000384,"FEB 10, 2021",ATL @ DAL,L,11,13,0.458,240,40,88,0.455,14,39,0.359,23,28,0.821,9,33,42,27,7,4,9,20,117
1610612737,0022000356,"FEB 06, 2021",ATL vs. TOR,W,11,12,0.478,240,42,74,0.568,19,36,0.528,29,33,0.879,4,39,43,31,1,10,18,25,132
1610612737,0022000338,"FEB 04, 2021",ATL vs. UTA,L,10,12,0.455,240,32,98,0.327,9,31,0.29,18,19,0.947,18,31,49,19,8,1,11,15,91
1610612737,0022000330,"FEB 03, 2021",ATL vs. DAL,L,10,11,0.476,240,45,90,0.5,14,38,0.368,12,17,0.706,13,33,46,31,6,4,16,20,116
1610612737,0022000313,"FEB 01, 2021",ATL vs. LAL,L,10,10,0.5,240,37,78,0.474,11,29,0.379,14,17,0.824,6,30,36,27,8,3,17,21,99
1610612737,0022000290,"JAN 29, 2021",ATL @ WAS,W,10,9,0.526,240,39,87,0.448,12,37,0.324,26,34,0.765,12,35,47,16,5,4,13,30,116
1610612737,0022000274,"JAN 27, 2021",ATL vs. BKN,L,9,9,0.5,265,45,94,0.479,13,33,0.394,25,28,0.893,12,25,37,29,3,7,9,18,128
1610612737,0022000268,"JAN 26, 2021",ATL vs. LAC,W,9,8,0.529,240,37,80,0.463,10,26,0.385,24,25,0.96,9,37,46,20,7,9,14,17,108
1610612737,0022000254,"JAN 24, 2021",ATL @ MIL,L,8,8,0.5,240,42,83,0.506,14,39,0.359,17,22,0.773,5,22,27,27,8,4,9,23,115
1610612737,0022000236,"JAN 22, 2021",ATL @ MIN,W,8,7,0.533,240,38,83,0.458,15,35,0.429,25,30,0.833,13,42,55,21,9,12,16,16,116
1610612737,0022000219,"JAN 20, 2021",ATL vs. DET,W,7,7,0.5,265,44,100,0.44,9,23,0.391,26,38,0.684,23,40,63,21,6,10,13,15,123
1610612737,0022000205,"JAN 18, 2021",ATL vs. MIN,W,6,7,0.462,240,37,79,0.468,11,28,0.393,23,25,0.92,7,41,48,32,15,8,24,17,108
1610612737,0022000195,"JAN 16, 2021",ATL @ POR,L,5,7,0.417,240,38,87,0.437,6,30,0.2,24,28,0.857,7,41,48,24,4,6,13,22,106
1610612737,0022000186,"JAN 15, 2021",ATL @ UTA,L,5,6,0.455,240,38,92,0.413,5,28,0.179,11,15,0.733,8,33,41,21,6,1,15,16,92
1610612737,0022000153,"JAN 11, 2021",ATL vs. PHI,W,5,5,0.5,240,37,99,0.374,17,44,0.386,21,27,0.778,14,44,58,20,7,3,8,13,112
1610612737,0022000134,"JAN 09, 2021",ATL @ CHA,L,4,5,0.444,240,34,89,0.382,14,45,0.311,23,28,0.821,17,30,47,25,10,4,14,22,105
1610612737,0022000110,"JAN 06, 2021",ATL vs. CHA,L,4,4,0.5,240,36,96,0.375,7,40,0.175,15,18,0.833,12,45,57,25,6,1,13,25,94
1610612737,0022000095,"JAN 04, 2021",ATL vs. NYK,L,4,3,0.571,240,40,87,0.46,10,31,0.323,18,23,0.783,10,30,40,24,4,2,12,21,108
1610612737,0022000083,"JAN 02, 2021",ATL vs. CLE,L,4,2,0.667,240,35,85,0.412,11,32,0.344,10,19,0.526,15,33,48,22,9,5,20,20,91
1610612737,0022000072,"JAN 01, 2021",ATL @ BKN,W,4,1,0.8,240,43,93,0.462,16,39,0.41,12,14,0.857,10,38,48,24,8,3,9,20,114
1610612737,0022000057,"DEC 30, 2020",ATL @ BKN,L,3,1,0.75,240,47,99,0.475,18,46,0.391,29,35,0.829,17,37,54,27,5,2,12,19,141
1610612737,0022000041,"DEC 28, 2020",ATL vs. DET,W,3,0,1.0,240,40,82,0.488,20,42,0.476,28,32,0.875,8,37,45,30,5,7,13,22,128
1610612737,0022000021,"DEC 26, 2020",ATL @ MEM,W,2,0,1.0,240,38,89,0.427,13,36,0.361,33,38,0.868,13,41,54,23,4,5,15,20,122
1610612737,0022000015,"DEC 23, 2020",ATL @ CHI,W,1,0,1.0,240,43,80,0.538,14,35,0.4,24,29,0.828,8,38,46,24,6,3,21,29,124
1610612737,0042000306,"JUL 03, 2021",ATL vs. MIL,L,2,4,0.333,240,38,92,0.413,12,32,0.375,19,23,0.826,13,30,43,22,11,2,16,16,107
1610612737,0042000305,"JUL 01, 2021",ATL @ MIL,L,2,3,0.4,240,41,90,0.456,15,38,0.395,15,19,0.789,13,27,40,24,6,5,14,22,112
1610612737,0042000304,"JUN 29, 2021",ATL vs. MIL,W,2,2,0.5,240,43,85,0.506,13,38,0.342,11,13,0.846,8,35,43,26,11,4,11,22,110
1610612737,0042000303,"JUN 27, 2021",ATL vs. MIL,L,1,2,0.333,240,39,84,0.464,15,37,0.405,9,16,0.563,9,26,35,20,8,7,12,22,102
1610612737,0042000302,"JUN 25, 2021",ATL @ MIL,L,1,1,0.5,240,34,82,0.415,9,36,0.25,14,17,0.824,7,27,34,13,8,4,19,22,91
1610612737,0042000301,"JUN 23, 2021",ATL @ MIL,W,1,0,1.0,240,47,95,0.495,8,32,0.25,14,16,0.875,12,39,51,19,5,2,11,17,116
1610612737,0042000207,"JUN 20, 2021",ATL @ PHI,W,4,3,0.571,240,36,81,0.444,7,27,0.259,24,32,0.75,6,38,44,22,9,1,10,23,103
1610612737,0042000206,"JUN 18, 2021",ATL vs. PHI,L,3,3,0.5,240,38,92,0.413,10,31,0.323,13,24,0.542,8,39,47,19,6,3,12,22,99
1610612737,0042000205,"JUN 16, 2021",ATL @ PHI,W,3,2,0.6,240,39,85,0.459,9,26,0.346,22,28,0.786,10,30,40,14,10,4,11,28,109
1610612737,0042000204,"JUN 14, 2021",ATL vs. PHI,W,2,2,0.5,240,37,101,0.366,12,40,0.3,17,21,0.81,12,37,49,24,5,4,4,18,103
1610612737,0042000203,"JUN 11, 2021",ATL vs. PHI,L,1,2,0.333,240,39,82,0.476,6,23,0.261,27,32,0.844,11,25,36,15,6,1,11,28,111
1610612737,0042000202,"JUN 08, 2021",ATL @ PHI,L,1,1,0.5,240,38,83,0.458,11,30,0.367,15,18,0.833,12,33,45,20,2,5,17,21,102
1610612737,0042000201,"JUN 06, 2021",ATL @ PHI,W,1,0,1.0,240,44,86,0.512,20,47,0.426,20,21,0.952,3,32,35,23,10,3,15,26,128
1610612737,0042000135,"JUN 02, 2021",ATL @ NYK,W,4,1,0.8,240,37,87,0.425,9,34,0.265,20,26,0.769,14,34,48,17,7,8,11,16,103
1610612737,0042000134,"MAY 30, 2021",ATL vs. NYK,W,3,1,0.75,240,36,82,0.439,15,39,0.385,26,28,0.929,9,39,48,24,4,2,10,22,113
1610612737,0042000133,"MAY 28, 2021",ATL vs. NYK,W,2,1,0.667,240,42,81,0.519,16,27,0.593,5,8,0.625,4,38,42,28,2,5,11,23,105
1610612737,0042000132,"MAY 26, 2021",ATL @ NYK,L,1,1,0.5,240,31,84,0.369,12,44,0.273,18,22,0.818,6,35,41,17,5,12,13,21,92
1610612737,0042000131,"MAY 23, 2021",ATL @ NYK,W,1,0,1.0,240,42,90,0.467,12,34,0.353,11,12,0.917,7,35,42,17,6,7,6,13,107
1610612737,0022101221,"APR 10, 2022",ATL @ HOU,W,43,39,0.524,240,45,87,0.517,21,38,0.553,19,24,0.792,13,37,50,29,4,4,12,19,130
1610612737,0022101207,"APR 08, 2022",ATL @ MIA,L,42,39,0.519,240,42,88,0.477,8,34,0.235,17,19,0.895,13,30,43,17,9,0,14,23,109
1610612737,0022101192,"APR 06, 2022",ATL vs. WAS,W,42,38,0.525,240,43,92,0.467,16,39,0.41,16,19,0.842,7,32,39,26,11,1,6,13,118
1610612737,0022101182,"APR 05, 2022",ATL @ TOR,L,41,38,0.519,240,43,94,0.457,14,37,0.378,8,12,0.667,10,33,43,31,5,4,7,22,108
1610612737,0022101163,"APR 02, 2022",ATL vs. BKN,W,41,37,0.526,240,36,86,0.419,13,41,0.317,37,49,0.755,10,44,54,18,10,4,6,18,122
1610612737,0022100452,"MAR 31, 2022",ATL vs. CLE,W,40,37,0.519,240,45,91,0.495,17,39,0.436,24,28,0.857,12,36,48,27,7,4,8,22,131
1610612737,0022101143,"MAR 30, 2022",ATL @ OKC,W,39,37,0.513,240,49,91,0.538,18,39,0.462,20,22,0.909,6,37,43,28,10,4,12,19,136
1610612737,0022101124,"MAR 28, 2022",ATL @ IND,W,38,37,0.507,240,47,86,0.547,17,35,0.486,21,26,0.808,13,27,40,32,11,4,13,19,132
1610612737,0022101102,"MAR 25, 2022",ATL vs. GSW,W,37,37,0.5,240,46,89,0.517,14,37,0.378,15,19,0.789,12,32,44,27,11,4,11,18,121
1610612737,0022101085,"MAR 23, 2022",ATL @ DET,L,36,37,0.493,240,37,92,0.402,14,44,0.318,13,15,0.867,9,31,40,21,8,3,14,17,101
1610612737,0022101081,"MAR 22, 2022",ATL @ NYK,W,36,36,0.5,240,40,81,0.494,15,36,0.417,22,27,0.815,10,33,43,26,7,5,14,18,117
1610612737,0022101064,"MAR 20, 2022",ATL vs. NOP,L,35,36,0.493,240,41,87,0.471,10,32,0.313,20,23,0.87,7,33,40,22,7,4,16,22,112
1610612737,0022101047,"MAR 18, 2022",ATL vs. MEM,W,35,35,0.5,240,45,91,0.495,13,28,0.464,17,21,0.81,7,33,40,28,12,6,9,20,120
1610612737,0022101033,"MAR 16, 2022",ATL @ CHA,L,34,35,0.493,240,40,93,0.43,13,37,0.351,13,14,0.929,12,31,43,28,6,2,12,23,106
1610612737,0022101021,"MAR 14, 2022",ATL vs. POR,W,34,34,0.5,240,40,109,0.367,12,48,0.25,30,32,0.938,17,32,49,28,13,6,4,15,122
1610612737,0022101016,"MAR 13, 2022",ATL vs. IND,W,33,34,0.493,240,46,84,0.548,17,38,0.447,22,24,0.917,9,27,36,27,9,3,11,21,131
1610612737,0022100996,"MAR 11, 2022",ATL vs. LAC,W,32,34,0.485,240,43,90,0.478,9,31,0.29,17,19,0.895,15,32,47,28,5,3,10,19,112
1610612737,0022100984,"MAR 09, 2022",ATL @ MIL,L,31,34,0.477,240,43,86,0.5,11,38,0.289,18,22,0.818,7,37,44,26,6,3,9,20,115
1610612737,0022100968,"MAR 07, 2022",ATL @ DET,L,31,33,0.484,265,42,93,0.452,11,38,0.289,15,22,0.682,13,35,48,28,3,6,13,25,110
1610612737,0022100948,"MAR 04, 2022",ATL @ WAS,W,31,32,0.492,240,38,91,0.418,13,36,0.361,28,34,0.824,13,26,39,18,6,5,4,16,117
1610612737,0022100710,"MAR 03, 2022",ATL vs. CHI,W,30,32,0.484,240,44,84,0.524,18,40,0.45,24,28,0.857,8,25,33,26,7,3,5,15,130
1610612737,0022100927,"MAR 01, 2022",ATL @ BOS,L,29,32,0.475,240,36,83,0.434,7,31,0.226,19,24,0.792,5,32,37,15,8,4,9,20,98
1610612737,0022100906,"FEB 26, 2022",ATL vs. TOR,W,29,31,0.483,240,48,83,0.578,13,31,0.419,18,22,0.818,5,40,45,27,8,8,12,19,127
1610612737,0022100891,"FEB 24, 2022",ATL @ CHI,L,28,31,0.475,240,41,97,0.423,8,28,0.286,18,27,0.667,13,32,45,20,2,3,9,18,108
1610612737,0022100874,"FEB 16, 2022",ATL @ ORL,W,28,30,0.483,240,45,90,0.5,18,33,0.545,22,28,0.786,13,34,47,23,7,6,11,20,130
1610612737,0022100867,"FEB 15, 2022",ATL vs. CLE,W,27,30,0.474,240,43,80,0.538,14,33,0.424,24,27,0.889,7,28,35,25,9,4,11,18,124
1610612737,0022100856,"FEB 13, 2022",ATL @ BOS,L,26,30,0.464,240,34,93,0.366,12,38,0.316,15,15,1.0,11,37,48,18,6,3,13,22,95
1610612737,0022100841,"FEB 11, 2022",ATL vs. SAS,L,26,29,0.473,240,47,103,0.456,14,43,0.326,13,15,0.867,17,32,49,28,10,5,14,18,121
1610612737,0022100816,"FEB 08, 2022",ATL vs. IND,W,26,28,0.481,240,52,90,0.578,17,33,0.515,12,16,0.75,10,33,43,36,8,7,14,26,133
1610612737,0022100807,"FEB 06, 2022",ATL @ DAL,L,25,28,0.472,240,37,95,0.389,5,25,0.2,15,16,0.938,15,35,50,21,7,4,12,18,94
1610612737,0022100790,"FEB 04, 2022",ATL @ TOR,L,25,27,0.481,240,43,93,0.462,9,29,0.31,19,21,0.905,13,27,40,27,12,4,9,16,114
1610612737,0022100783,"FEB 03, 2022",ATL vs. PHX,W,25,26,0.49,240,44,84,0.524,20,40,0.5,16,22,0.727,6,35,41,25,6,1,15,21,124
1610612737,0022100767,"JAN 31, 2022",ATL vs. TOR,L,24,26,0.48,240,37,81,0.457,12,32,0.375,14,16,0.875,5,41,46,28,6,5,15,20,100
1610612737,0022100751,"JAN 30, 2022",ATL vs. LAL,W,24,25,0.49,240,49,84,0.583,10,31,0.323,21,32,0.656,8,37,45,31,7,0,12,21,129
1610612737,0022100737,"JAN 28, 2022",ATL vs. BOS,W,23,25,0.479,240,41,89,0.461,12,31,0.387,14,20,0.7,9,34,43,19,10,11,11,21,108
1610612737,0022100725,"JAN 26, 2022",ATL vs. SAC,W,22,25,0.468,240,48,90,0.533,12,36,0.333,13,17,0.765,6,42,48,29,9,2,8,18,121
1610612737,0022100703,"JAN 23, 2022",ATL @ CHA,W,21,25,0.457,240,40,88,0.455,15,39,0.385,18,24,0.75,7,38,45,25,12,6,10,22,113
1610612737,0022100687,"JAN 21, 2022",ATL vs. MIA,W,20,25,0.444,240,38,68,0.559,14,33,0.424,20,24,0.833,6,30,36,26,3,1,16,17,110
1610612737,0022100670,"JAN 19, 2022",ATL vs. MIN,W,19,25,0.432,240,45,86,0.523,15,38,0.395,29,33,0.879,8,31,39,34,7,9,11,23,134
1610612737,0022100660,"JAN 17, 2022",ATL vs. MIL,W,18,25,0.419,240,38,86,0.442,15,36,0.417,30,32,0.938,10,36,46,25,7,8,13,18,121
1610612737,0022100643,"JAN 15, 2022",ATL vs. NYK,L,17,25,0.405,240,40,80,0.5,16,44,0.364,12,17,0.706,4,27,31,23,5,5,9,20,108
1610612737,0022100636,"JAN 14, 2022",ATL @ MIA,L,17,24,0.415,240,38,79,0.481,16,38,0.421,26,30,0.867,9,25,34,26,6,6,15,27,118
1610612737,0022100621,"JAN 12, 2022",ATL vs. MIA,L,17,23,0.425,240,31,82,0.378,13,45,0.289,16,23,0.696,6,31,37,20,8,3,14,15,91
1610612737,0022100597,"JAN 09, 2022",ATL @ LAC,L,17,22,0.436,240,35,78,0.449,7,26,0.269,16,19,0.842,6,33,39,19,6,2,13,14,93
1610612737,0022100589,"JAN 07, 2022",ATL @ LAL,L,17,21,0.447,240,43,96,0.448,13,36,0.361,19,27,0.704,13,41,54,29,3,0,15,18,118
1610612737,0022100577,"JAN 05, 2022",ATL @ SAC,W,17,20,0.459,240,39,86,0.453,8,30,0.267,22,30,0.733,10,38,48,20,8,5,10,14,108
1610612737,0022100560,"JAN 03, 2022",ATL @ POR,L,16,20,0.444,240,48,88,0.545,14,41,0.341,21,24,0.875,9,30,39,31,6,1,12,24,131
1610612737,0022100533,"DEC 31, 2021",ATL @ CLE,W,16,19,0.457,240,43,97,0.443,16,38,0.421,19,21,0.905,14,30,44,23,8,4,2,23,121
1610612737,0022100519,"DEC 29, 2021",ATL @ CHI,L,15,19,0.441,240,44,92,0.478,11,26,0.423,18,26,0.692,10,27,37,26,6,3,11,17,117
1610612737,0022100502,"DEC 27, 2021",ATL vs. CHI,L,15,18,0.455,240,40,89,0.449,15,34,0.441,23,26,0.885,11,34,45,22,3,5,10,14,118
1610612737,0022100488,"DEC 25, 2021",ATL @ NYK,L,15,17,0.469,240,33,87,0.379,13,38,0.342,8,14,0.571,8,38,46,23,8,5,12,12,87
1610612737,0022100478,"DEC 23, 2021",ATL @ PHI,W,15,16,0.484,240,37,82,0.451,7,24,0.292,17,19,0.895,11,35,46,20,5,4,10,19,98
1610612737,0022100470,"DEC 22, 2021",ATL vs. ORL,L,14,16,0.467,240,32,80,0.4,12,31,0.387,22,29,0.759,13,36,49,21,4,8,14,19,98
1610612737,0022100434,"DEC 17, 2021",ATL vs. DEN,L,14,15,0.483,240,41,88,0.466,7,24,0.292,26,34,0.765,10,27,37,22,6,3,15,17,115
1610612737,0022100418,"DEC 15, 2021",ATL @ ORL,W,14,14,0.5,240,42,85,0.494,11,31,0.355,16,16,1.0,6,34,40,25,11,5,13,16,111
1610612737,0022100407,"DEC 13, 2021",ATL vs. HOU,L,13,14,0.481,240,42,85,0.494,15,39,0.385,27,31,0.871,8,32,40,20,9,6,12,26,126
1610612737,0022100384,"DEC 10, 2021",ATL vs. BKN,L,13,13,0.5,240,37,94,0.394,11,34,0.324,20,24,0.833,16,33,49,21,10,3,14,19,105
1610612737,0022100359,"DEC 06, 2021",ATL @ MIN,W,13,12,0.52,240,40,90,0.444,25,49,0.51,16,19,0.842,11,38,49,31,5,8,10,20,121
1610612737,0022100350,"DEC 05, 2021",ATL vs. CHA,L,12,12,0.5,240,48,93,0.516,17,37,0.459,14,18,0.778,10,35,45,29,4,3,10,19,127
1610612737,0022100335,"DEC 03, 2021",ATL vs. PHI,L,12,11,0.522,240,31,76,0.408,10,28,0.357,24,30,0.8,11,36,47,20,5,3,14,20,96
1610612737,0022100319,"DEC 01, 2021",ATL @ IND,W,12,10,0.545,240,44,86,0.512,16,33,0.485,10,12,0.833,7,34,41,24,4,8,13,15,114
1610612737,0022100293,"NOV 27, 2021",ATL vs. NYK,L,11,10,0.524,240,33,93,0.355,9,37,0.243,15,20,0.75,13,39,52,18,8,6,6,17,90
1610612737,0022100285,"NOV 26, 2021",ATL @ MEM,W,11,9,0.55,240,52,89,0.584,13,27,0.481,15,21,0.714,9,40,49,33,8,5,12,15,132
1610612737,0022100277,"NOV 24, 2021",ATL @ SAS,W,10,9,0.526,240,45,88,0.511,12,26,0.462,22,24,0.917,8,36,44,26,10,5,9,11,124
1610612737,0022100255,"NOV 22, 2021",ATL vs. OKC,W,9,9,0.5,240,42,87,0.483,14,34,0.412,15,16,0.938,8,36,44,25,6,6,7,16,113
1610612737,0022100242,"NOV 20, 2021",ATL vs. CHA,W,8,9,0.471,240,43,82,0.524,12,34,0.353,17,21,0.81,8,38,46,24,6,6,12,22,115
1610612737,0022100215,"NOV 17, 2021",ATL vs. BOS,W,7,9,0.438,240,41,81,0.506,13,37,0.351,15,18,0.833,6,34,40,28,9,4,11,17,110
1610612737,0022100202,"NOV 15, 2021",ATL vs. ORL,W,6,9,0.4,240,47,85,0.553,14,30,0.467,21,32,0.656,9,37,46,32,10,7,11,17,129
1610612737,0022100193,"NOV 14, 2021",ATL vs. MIL,W,5,9,0.357,240,47,97,0.485,15,35,0.429,11,13,0.846,15,36,51,21,6,1,12,19,120
1610612737,0022100182,"NOV 12, 2021",ATL @ DEN,L,4,9,0.308,240,38,93,0.409,5,28,0.179,15,21,0.714,14,36,50,20,2,5,8,20,96
1610612737,0022100156,"NOV 09, 2021",ATL @ UTA,L,4,8,0.333,240,37,85,0.435,18,35,0.514,6,10,0.6,6,26,32,22,6,5,11,18,98
1610612737,0022100152,"NOV 08, 2021",ATL @ GSW,L,4,7,0.364,240,38,82,0.463,17,43,0.395,20,26,0.769,3,32,35,21,6,2,18,16,113
1610612737,0022100137,"NOV 06, 2021",ATL @ PHX,L,4,6,0.4,240,42,97,0.433,13,33,0.394,20,23,0.87,14,36,50,18,3,1,12,16,117
1610612737,0022100120,"NOV 04, 2021",ATL vs. UTA,L,4,5,0.444,240,35,82,0.427,7,28,0.25,21,26,0.808,5,27,32,18,11,4,9,24,98
